MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,houseage,houseremodelage,totalsf,totalarea,totalbaths,totalporchsf
60,RL,90.0,11700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,Gd,TA,CBlock,TA,TA,No,ALQ,143,GasA,Gd,Y,SBrkr,0,3,1,TA,7,Typ,1,Gd,Attchd,Unf,2,TA,Y,0,0,6,WD,Normal,12.07254696717504,39,39,2302,2445,2.5,224
20,RL,80.0,14000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,Gd,CBlock,TA,TA,No,Unf,1092,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,1,Gd,Attchd,Unf,1,TA,Y,0,0,8,WD,Family,11.973516181427835,59,5,1152,2244,1.5,36
190,RL,90.0,15750,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,TA,TA,CBlock,TA,TA,Mn,BLQ,324,GasA,TA,Y,SBrkr,0,2,1,TA,5,Typ,2,Gd,Attchd,Unf,1,TA,Y,0,0,6,WD,Normal,11.964007453736912,53,53,2177,2501,2.0,0
60,RL,66.0,16226,Pave,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,747,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,1,TA,BuiltIn,Fin,2,TA,Y,0,0,5,WD,Normal,12.495007682693725,9,8,2733,3480,2.5,258
20,RL,118.0,13704,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,No,Unf,1541,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,1,TA,Attchd,RFn,3,TA,Y,0,0,1,WD,Normal,12.230770136157428,5,4,1541,3082,2.0,549
20,RL,70.0,9800,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,PConc,TA,TA,No,ALQ,0,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,0,No,Attchd,Unf,2,TA,Y,0,0,7,WD,Abnorml,11.917730355182513,34,34,1788,1788,2.0,256
75,RM,87.0,18386,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,Gable,CompShg,CemntBd,CmentBd,No,0.0,TA,TA,BrkTil,TA,TA,No,Unf,1470,GasA,Ex,Y,SBrkr,0,3,1,Gd,10,Typ,1,Ex,Attchd,Unf,3,TA,Y,0,0,5,WD,Normal,12.59473402514672,128,6,3493,4963,3.0,302
20,RL,80.0,10386,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,536,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,0,No,Attchd,Fin,3,TA,Y,0,0,7,WD,Normal,12.631016799175821,3,2,3464,4000,3.0,168
60,RL,116.0,13474,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,Gd,TA,CBlock,Gd,TA,No,ALQ,0,GasA,Gd,Y,SBrkr,0,4,1,Gd,8,Typ,1,TA,Attchd,RFn,3,TA,Y,0,0,6,WD,Normal,12.323860125621126,17,16,2943,2943,3.5,395
50,RM,0.0,7920,Pave,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,Fa,CBlock,TA,TA,No,Unf,319,GasA,TA,Y,FuseA,0,3,1,Fa,6,Typ,0,No,No,No,0,No,N,0,0,3,WD,Normal,11.402005077384885,88,58,1406,1725,1.0,144
30,RL,0.0,12342,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,599,GasA,Ex,Y,SBrkr,0,1,1,TA,4,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,3,WD,Normal,11.320565693461432,69,59,1123,1722,1.0,158
20,RL,90.0,12378,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,622,GasA,Ex,Y,SBrkr,0,3,1,Ex,8,Typ,3,Ex,Attchd,Fin,3,TA,Y,0,0,11,WD,Normal,12.793862088206213,3,2,3218,3840,3.0,383
60,RL,0.0,7685,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,TA,TA,PConc,Gd,TA,No,ALQ,179,GasA,Gd,Y,SBrkr,0,3,1,Gd,6,Typ,1,TA,Attchd,Fin,2,TA,Y,0,0,5,WD,Normal,12.017336559562407,13,12,2019,2198,2.5,253
20,RL,50.0,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,292,GasA,Ex,Y,SBrkr,0,2,1,TA,5,Typ,1,Gd,Detchd,Unf,1,TA,Y,0,0,5,WD,Normal,11.790564777297387,61,7,1652,1944,2.0,0
190,RM,65.0,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,286,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,1,Gd,Detchd,Unf,2,TA,Y,0,0,5,WD,Normal,11.694421681264394,67,56,1625,1911,2.0,271
70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,712,GasA,Ex,Y,SBrkr,0,3,1,Ex,6,Typ,1,Gd,Detchd,Unf,2,Fa,Y,0,0,8,WD,Normal,12.08954444723597,81,16,1657,2369,2.0,234
60,RL,71.0,7795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,291,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,TA,Y,0,0,7,WD,Normal,12.146858590895919,5,4,1857,2148,3.5,151
60,RL,94.0,13005,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,Gd,TA,CBlock,Gd,TA,No,GLQ,153,GasA,TA,Y,SBrkr,0,4,1,Ex,10,Typ,1,TA,Attchd,RFn,2,TA,Y,0,0,8,WD,Normal,12.468440756144114,29,29,3045,3198,3.5,483
60,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,1088,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3,TA,Y,0,0,12,WD,Normal,12.506180941677357,1,1,1959,3047,2.5,254
60,RL,90.0,9900,Pave,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,360,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,1,TA,Attchd,RFn,3,TA,Y,0,0,4,WD,Normal,12.468440756144114,16,16,3633,3993,3.5,544
80,RL,0.0,14115,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,336,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,2,TA,Attchd,Unf,2,TA,Y,0,0,6,WD,Normal,12.141539457711714,29,29,2508,2844,3.0,281
60,RL,111.0,16259,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,TA,TA,PConc,Ex,Gd,Av,Unf,1249,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,0,No,Attchd,RFn,3,TA,Y,0,0,9,New,Partial,12.74444728628135,0,0,2596,3845,3.5,394
60,RL,99.0,12099,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,Gd,TA,PConc,Ex,TA,Av,GLQ,166,GasA,Ex,Y,SBrkr,0,4,1,Gd,10,Typ,1,Gd,BuiltIn,Fin,3,TA,Y,0,0,6,WD,Normal,12.777055016970678,3,3,3438,3604,3.5,338
60,RL,86.0,10380,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,0,GasA,Ex,Y,SBrkr,0,4,1,Gd,8,Typ,1,TA,Attchd,Fin,2,TA,Y,0,0,8,WD,Normal,12.614868865984631,21,20,4232,4232,3.5,297
20,RM,49.0,5820,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,906,GasA,Ex,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,1,Fa,Y,0,0,7,WD,Normal,11.745433036677353,51,1,1419,2325,2.0,240
80,RL,96.0,11275,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,Gd,Gd,CBlock,Gd,TA,No,Unf,710,GasA,Ex,Y,SBrkr,0,5,1,Gd,11,Typ,1,Gd,BuiltIn,Fin,2,TA,Y,0,0,6,WD,Normal,12.396697137361691,43,3,2978,3688,2.5,240
45,RM,50.0,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,604,GasA,Po,N,FuseF,0,2,1,TA,5,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,12,WD,Normal,11.373674891823535,66,57,919,1523,1.0,244
120,RL,32.0,10846,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,BrkFace,BrkFace,No,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,100,GasA,Ex,Y,SBrkr,0,1,1,Gd,6,Typ,2,Gd,Attchd,Fin,2,TA,Y,0,0,5,Con,Normal,12.688501881189456,15,15,3338,3438,3.5,152
20,RL,80.0,11600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,TA,TA,CBlock,TA,TA,No,Rec,818,GasA,TA,Y,SBrkr,0,3,1,TA,7,Typ,0,No,Attchd,RFn,1,TA,Y,0,0,4,WD,Normal,11.886218559372042,46,46,1948,2766,1.5,45
75,RL,0.0,11888,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,Gable,CompShg,Wd Sdng,Wd Shng,No,0.0,TA,TA,BrkTil,TA,TA,No,Unf,844,GasA,Gd,N,FuseA,0,5,1,Gd,10,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,7,WD,Normal,12.276069679344003,93,15,2134,2978,2.0,328
70,RM,60.0,6402,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Shng,No,0.0,TA,TA,PConc,TA,TA,Mn,Unf,596,GasA,TA,N,SBrkr,0,3,1,TA,6,Typ,0,No,Detchd,Unf,1,Fa,N,0,0,7,WD,Normal,11.264476926102367,89,59,1192,1788,1.0,137
90,RL,0.0,10624,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,TA,TA,No,GLQ,1424,GasA,TA,Y,SBrkr,0,6,2,TA,10,Typ,0,No,Detchd,Unf,1,TA,Y,0,0,11,WD,Normal,11.686887175419702,43,43,2032,3456,2.5,155
20,RL,70.0,8176,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,CBlock,TA,TA,No,Rec,210,GasA,Fa,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,RFn,1,TA,Y,0,0,8,WD,Normal,11.842236406331555,49,15,1902,2112,2.0,0
20,RL,85.0,10655,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,1603,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,TA,Y,0,0,10,WD,Normal,12.556733038263905,6,5,3232,4835,3.0,0
120,RM,59.0,8198,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,638,GasA,Ex,Y,SBrkr,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,TA,Y,0,0,7,WD,Normal,12.240478903153711,4,4,2078,2716,3.0,222
60,RL,59.0,9042,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,115,GasA,Gd,Y,SBrkr,0,3,1,TA,7,Typ,2,TA,Attchd,Fin,2,TA,Y,0,0,7,WD,Normal,12.165255859329688,10,10,2466,2581,3.5,138
20,RL,86.0,14157,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,673,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,3,TA,Y,0,0,7,WD,Normal,12.841132451487937,2,1,3171,3844,3.0,229
20,RL,70.0,9135,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,726,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,12,WD,Normal,12.273735966890268,6,5,2346,3072,3.0,266
20,RL,91.0,14145,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,995,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,0,No,Attchd,RFn,2,TA,Y,0,400,5,WD,Normal,12.218500103788143,22,8,1834,2829,3.0,153
20,RL,66.0,12400,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,630,GasA,TA,Y,FuseA,0,3,1,TA,6,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,6,WD,Normal,11.951186847493476,51,11,1800,2430,1.0,234
60,RL,85.0,14191,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,967,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,0,No,Attchd,Fin,2,TA,Y,0,0,4,WD,Normal,12.220473454337986,8,8,1908,2875,2.5,135
20,RH,60.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,AsbShng,No,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,721,GasA,Gd,Y,SBrkr,0,2,1,TA,4,Typ,0,No,CarPort,Unf,1,TA,N,0,0,9,WD,Normal,11.314486721293981,59,59,841,1562,1.0,274
90,RL,0.0,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,No,No,No,Unf,0,Wall,Fa,N,FuseA,0,2,2,TA,6,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,5,WD,Normal,11.37940550085183,57,56,1040,1040,2.0,0
120,RL,63.0,8849,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,1656,GasA,Ex,Y,SBrkr,0,2,1,Ex,6,Typ,1,Ex,Attchd,RFn,2,TA,Y,0,0,7,WD,Normal,12.491255347155265,3,3,1712,3368,2.0,567
160,RM,36.0,2592,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,Gable,CompShg,CemntBd,CmentBd,No,0.0,TA,TA,CBlock,Gd,TA,No,Rec,175,GasA,TA,Y,SBrkr,0,3,1,TA,4,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,4,WD,Normal,11.350418300109132,34,34,1473,1648,1.5,182
50,RL,65.0,6435,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,BrkTil,TA,TA,No,Unf,972,GasA,Gd,Y,SBrkr,0,3,1,Fa,6,Typ,1,Gd,Detchd,Unf,1,TA,Y,0,0,10,WD,Normal,11.850832386224807,67,56,1577,2549,1.0,0
20,RL,0.0,12772,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,Hip,CompShg,MetalSd,MetalSd,No,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,460,GasA,TA,Y,SBrkr,0,2,1,TA,5,Typ,0,No,Attchd,RFn,1,TA,Y,0,15500,4,WD,Normal,11.928347504569842,47,9,1456,1916,1.0,0
20,RL,0.0,17600,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,208,GasA,Ex,Y,FuseA,0,3,1,TA,6,Typ,2,Gd,Attchd,Unf,2,TA,Y,0,0,12,WD,Normal,11.967187086434018,49,49,2748,2956,3.0,40
160,RL,36.0,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,191,GasA,Ex,Y,SBrkr,0,2,1,Gd,6,Typ,0,No,BuiltIn,RFn,2,TA,Y,0,0,10,WD,Normal,11.944714374881176,5,4,2199,2390,3.5,27
60,RL,56.0,20431,Pave,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,438,GasA,Ex,Y,SBrkr,0,4,1,Ex,10,Typ,2,Ex,Attchd,Fin,3,TA,Y,0,0,4,New,Partial,12.988043102265232,1,0,4138,4576,3.5,0
120,RL,68.0,7820,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,Ex,TA,PConc,Ex,TA,No,Unf,1869,GasA,Ex,Y,SBrkr,0,2,1,Ex,6,Typ,1,Gd,Attchd,RFn,2,TA,Y,0,0,12,New,Partial,12.670001611311875,0,0,1869,3738,2.0,264
120,RL,0.0,5271,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,371,GasA,Gd,Y,SBrkr,0,2,1,Gd,6,Typ,1,TA,Attchd,RFn,2,TA,Y,0,0,12,WD,Abnorml,12.154784614286667,20,20,2535,2906,2.5,264
50,RL,60.0,9084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,0,GasA,TA,N,SBrkr,0,3,1,TA,5,Typ,0,No,Detchd,Unf,1,TA,Y,0,0,3,ConLw,Normal,11.461642696843066,67,58,1727,1727,1.5,48
30,RM,60.0,8520,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,624,GasA,Gd,Y,SBrkr,0,2,1,TA,5,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,5,WD,Normal,11.570259974415547,82,7,720,1344,1.0,106
50,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,Gable,CompShg,Wd Sdng,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,LwQ,552,GasA,Ex,Y,SBrkr,0,2,1,TA,6,Typ,2,Gd,Attchd,Unf,1,TA,Y,0,0,6,WD,Normal,11.849404844423074,66,6,1983,2535,1.0,108
20,RL,105.0,11249,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,322,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,8,WD,Normal,12.086731521684555,12,12,2078,2400,3.0,26
20,RL,0.0,9248,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,TA,No,GLQ,598,GasA,Gd,Y,SBrkr,0,3,1,Gd,6,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,7,WD,Normal,12.06105265381003,17,17,1727,2325,3.0,146
120,RM,44.0,4224,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,Gable,CompShg,CemntBd,CmentBd,No,0.0,TA,TA,PConc,Gd,TA,No,ALQ,268,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,1,Po,Attchd,Fin,2,TA,Y,0,0,8,WD,Normal,11.80560254159177,31,31,2016,2284,2.5,626
80,RL,92.0,6930,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,468,GasA,Ex,Y,FuseF,0,3,1,Gd,6,Min2,0,No,BuiltIn,Unf,1,TA,Y,0,0,7,WD,Abnorml,11.775297421715827,48,48,1946,2414,1.5,462
60,RL,78.0,12011,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,130,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,TA,Y,0,0,6,WD,Normal,12.54254845357358,8,8,2880,3010,3.5,657
85,RL,0.0,7540,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,115,GasA,Ex,Y,SBrkr,0,2,1,TA,5,Typ,1,TA,Attchd,RFn,2,TA,Y,0,0,6,WD,Normal,11.957617696467539,29,29,1685,1800,2.0,192
50,RL,0.0,9144,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,Rec,484,GasA,Gd,Y,SBrkr,0,3,1,TA,8,Typ,0,No,Detchd,Unf,1,TA,N,0,0,7,WD,Normal,11.884495917930655,68,26,1904,2388,2.0,0
85,RL,64.0,7301,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,Gd,TA,Slab,No,No,No,Unf,0,GasA,Ex,Y,SBrkr,0,4,1,Gd,7,Typ,1,Ex,BuiltIn,RFn,2,TA,Y,0,0,7,ConLD,Normal,12.198549416880068,6,6,1922,1922,3.0,177
